geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
ENSG00000175130,3.738709144639736,4.862635890567286,16.491506550961443,1.8636359750804013e-20,2.914133902250352e-20,36.004232260955725,(Intercept),up
ENSG00000128274,3.7463719295502056,3.2782166039887595,16.48199225973792,1.9049653280515324e-20,2.9780813317580106e-20,35.981980508975894,(Intercept),up
ENSG00000198286,3.284226416980225,3.561397760928722,16.466025849925902,1.9764330986379912e-20,3.0891050685384955e-20,35.944617674586304,(Intercept),up
ENSG00000116675,3.2822725617121504,3.1170546832049855,16.44336954781328,2.0825643470992214e-20,3.254243878447622e-20,35.89155456421207,(Intercept),up
ENSG00000112874,3.3413414618673176,3.1155808025500105,16.432663416054943,2.1347195944431874e-20,3.33498305865322e-20,35.86646131348918,(Intercept),up
ENSG00000164953,3.388583293915265,3.0497969325095733,16.423006275065656,2.182906140862638e-20,3.409486764847584e-20,35.84381650253582,(Intercept),up
ENSG00000118785,4.867553852686891,5.39242345172493,16.39672312906497,2.3197443420535354e-20,3.6223903116071475e-20,35.7821366746234,(Intercept),up
ENSG00000179456,2.7654317579160326,3.304716707828553,16.38182915131327,2.401136374593854e-20,3.7486348814462285e-20,35.74715241873078,(Intercept),up
ENSG00000176171,2.748783616509617,2.981500969307195,16.32305588247209,2.751775715308339e-20,4.295073171289772e-20,35.60887505917058,(Intercept),up
ENSG00000101057,3.935503601687039,4.3444394568384634,16.27750240132144,3.059148202133946e-20,4.773745818837033e-20,35.50145192075912,(Intercept),up
ENSG00000167513,3.5406983821909734,3.822841626673038,16.258016453642504,3.201109348897578e-20,4.9941380908124754e-20,35.45543423113902,(Intercept),up
ENSG00000177303,2.5624763799708945,2.3361043064681986,16.22054367920543,3.493275492357673e-20,5.448715841829707e-20,35.36682709982377,(Intercept),up
ENSG00000161298,3.294732660722198,3.0246845778681823,16.21150012110967,3.5677692850882134e-20,5.563644763362965e-20,35.34542082661159,(Intercept),up
ENSG00000126251,-1.8913653340169576,-1.1720904680155557,-16.20088505880682,3.6572765956487156e-20,5.70192850430194e-20,35.32028378981455,(Intercept),down
ENSG00000174628,2.949489758384809,2.7018825800098045,16.19410919793855,3.715604725269311e-20,5.791550131620096e-20,35.30423198224816,(Intercept),up
ENSG00000198157,2.8783751747536614,2.674602068050559,16.189541615964302,3.755457581781163e-20,5.852340005396032e-20,35.2934087901727,(Intercept),up
ENSG00000054654,3.8577293873491603,4.5038332168915725,16.16785013871908,3.950749919989347e-20,6.155277344128692e-20,35.241979347971025,(Intercept),up
ENSG00000076716,3.143179831687217,2.98124578162247,16.148179171246454,4.1367929853040027e-20,6.443670054049335e-20,35.19529749795593,(Intercept),up
ENSG00000102471,2.996864617769662,3.6722204260963505,16.127469827572522,4.3423203205113987e-20,6.762274644808198e-20,35.146107252561634,(Intercept),up
ENSG00000141013,2.8783272068251966,2.8193057857551636,16.086809811347017,4.776646068358664e-20,7.436960518862412e-20,35.04939673088805,(Intercept),up
ENSG00000172345,2.737438741022547,2.5446314446118175,16.08657650099041,4.779262036741642e-20,7.439345737844838e-20,35.04884129268642,(Intercept),up
ENSG00000160256,2.0410749583881875,2.1495189917326907,16.045632418406516,5.2617180099540925e-20,8.188474082157582e-20,34.95127686881364,(Intercept),up
