geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
ENSG00000213024,6.626026016530478,6.904635779110114,84.48066812845022,1.9877123556839191e-50,1.1360845201052393e-49,103.99724016563239,(Intercept),up
ENSG00000068438,6.2019423840073244,6.264525471312294,84.4631322650064,2.0058879440809535e-50,1.146016266259871e-49,103.98898894518767,(Intercept),up
ENSG00000157450,6.331427674724807,6.19527149990838,84.44671431308277,2.0230588755109273e-50,1.1553663466592262e-49,103.98126185605639,(Intercept),up
ENSG00000132313,5.8049454819326,5.862075706806372,84.44562901087143,2.0241992356042535e-50,1.155557589891708e-49,103.98075099566788,(Intercept),up
ENSG00000105953,6.5927359935442915,6.712140980909851,84.43705710658426,2.0332291248606922e-50,1.160250796549383e-49,103.97671585218772,(Intercept),up
ENSG00000135148,6.839446352148614,6.825722572108289,84.42188941858451,2.0493082567405794e-50,1.1689612823538908e-49,103.9695745876758,(Intercept),up
ENSG00000155097,6.759528624282257,6.896179990265433,84.40401265993347,2.06842629220312e-50,1.1793975988849746e-49,103.96115583764647,(Intercept),up
ENSG00000186501,6.62799191067009,6.600654546392263,84.39331631170471,2.0799524536743388e-50,1.1854985260394145e-49,103.9561175433341,(Intercept),up
ENSG00000100055,6.851157725368314,6.9655263078693626,84.38392546927655,2.090125964681125e-50,1.1908239511245202e-49,103.95169354207471,(Intercept),up
ENSG00000198677,6.639113021537508,6.500943027446114,84.38031739243752,2.094048270061006e-50,1.1925850131915518e-49,103.94999362774088,(Intercept),up
ENSG00000160271,7.491883533065413,7.57826662133365,84.35557671965165,2.12114714807556e-50,1.2075387692973009e-49,103.93833489756712,(Intercept),up
ENSG00000101665,6.549089870680179,6.609400039995468,84.33735128567886,2.1413389438631286e-50,1.2185501185505927e-49,103.92974373870113,(Intercept),up
ENSG00000120686,6.64935317667575,6.630280116909289,84.3359349984336,2.1429162425972197e-50,1.2189641719389261e-49,103.92907603076685,(Intercept),up
ENSG00000142541,7.424824256036311,7.325389529685585,84.30415001749266,2.178628959887769e-50,1.2387875964546149e-49,103.91408743932686,(Intercept),up
ENSG00000112701,6.322327568880196,6.344966378430793,84.29911989501153,2.18433619145145e-50,1.2415406894834588e-49,103.91171479637686,(Intercept),up
ENSG00000173486,6.759224332426997,6.797198088634836,84.28320925647434,2.2024894349453466e-50,1.251362908266374e-49,103.90420882610424,(Intercept),up
ENSG00000156411,7.038901105757504,7.065110777940982,84.2753763278651,2.211483009675465e-50,1.2559752674902701e-49,103.90051294867753,(Intercept),up
ENSG00000119203,6.184782670026506,6.19270569220529,84.26704018814439,2.2210956141649265e-50,1.2609354048599143e-49,103.89657917940758,(Intercept),up
ENSG00000105643,7.096081570473972,7.071766040461141,84.240297865328,2.252222201173621e-50,1.278100462738796e-49,103.8839564691442,(Intercept),up
ENSG00000005007,6.888901259826421,7.005589967284086,84.21381491531282,2.2834865809407207e-50,1.2953301103272273e-49,103.87145139845713,(Intercept),up
ENSG00000125863,5.93485988863539,5.989262463261544,84.19111440058188,2.310638713200228e-50,1.31003628215165e-49,103.86072857392591,(Intercept),up
ENSG00000170619,6.760639818950778,6.7848793620608605,84.1906165678957,2.311237857330145e-50,1.31003628215165e-49,103.86049337820972,(Intercept),up
ENSG00000266472,6.687291765134131,6.627791082820017,84.17726893812694,2.327361162559541e-50,1.3186541563222423e-49,103.85418680515814,(Intercept),up
ENSG00000273559,5.8347709517922945,5.813202110282652,84.16800700987078,2.3386166861179277e-50,1.3245082897373782e-49,103.84980995812295,(Intercept),up
ENSG00000146386,6.64889526583381,6.627602588962822,84.13585169537754,2.378127222952037e-50,1.3463541097265164e-49,103.83461000633025,(Intercept),up
ENSG00000186111,7.104077069604527,7.052360768616285,84.12393658195346,2.392940554878037e-50,1.3542061222990265e-49,103.82897589493022,(Intercept),up
ENSG00000196821,7.0885677073171705,7.107855498392237,84.12182529386405,2.3955752145514366e-50,1.3551625405344997e-49,103.82797746265794,(Intercept),up
ENSG00000198961,7.4753763079463065,7.466620855636861,84.12065386673117,2.397038308431566e-50,1.3554557182798283e-49,103.82742347937719,(Intercept),up
ENSG00000136877,7.317610350689503,7.275743396076098,84.09527629920838,2.428959789578007e-50,1.3729652143926746e-49,103.81541979940626,(Intercept),up
ENSG00000068394,6.081141219394624,6.068571961333228,84.08634605253445,2.440295924068001e-50,1.3788296702118765e-49,103.81119471703028,(Intercept),up
ENSG00000087263,5.948052840873724,5.9144601977097215,84.05972755024733,2.4744077061481546e-50,1.3975532658425758e-49,103.79859773371501,(Intercept),up
ENSG00000228253,6.047171215692098,5.910711582026186,84.0493911475116,2.487784952427253e-50,1.4045558019488932e-49,103.79370481522008,(Intercept),up
ENSG00000149308,5.694228851797556,5.687688680164406,84.0259369280974,2.518414081865466e-50,1.421289080190479e-49,103.78259964336434,(Intercept),up
ENSG00000106636,6.170835596160504,6.371006081857525,84.01338293177879,2.5349666490988633e-50,1.4300680907578567e-49,103.77665399818834,(Intercept),up
ENSG00000111790,6.101289527435843,6.128702321046238,83.98808457214031,2.568661584906253e-50,1.4485070399789744e-49,103.76466927969761,(Intercept),up
ENSG00000064419,6.904268450265631,6.8811457794426,83.97571974567532,2.5852965979017837e-50,1.4573149309822785e-49,103.75881003811716,(Intercept),up
ENSG00000140199,6.459327778697249,6.575840117990763,83.95057841710688,2.619461017178701e-50,1.4759932345815259e-49,103.74689325493235,(Intercept),up
ENSG00000108651,6.052958160989604,6.1326923611227455,83.89378585003881,2.698345780618386e-50,1.519845644630992e-49,103.71995813435262,(Intercept),up
ENSG00000172716,7.673622044202042,7.6104313215395125,83.86901948614555,2.7335028995910657e-50,1.5390436655232901e-49,103.70820523109175,(Intercept),up
ENSG00000115165,7.141567734519255,7.063627314956895,83.85631980482188,2.7517120685970574e-50,1.548688165401859e-49,103.70217695505495,(Intercept),up
ENSG00000077254,6.88618471604093,6.811335421005471,83.84154140046802,2.773058000842347e-50,1.5600898070621298e-49,103.69516056110893,(Intercept),up
ENSG00000168894,7.019381357485665,7.02475583181582,83.83869076922491,2.777194894581235e-50,1.561804702377985e-49,103.69380698490389,(Intercept),up
ENSG00000214022,6.6026265625479885,6.677194099083605,83.83308057750098,2.7853549590178717e-50,1.5657798684196861e-49,103.69114291330641,(Intercept),up
ENSG00000138363,7.2156562482579405,7.278688353947612,83.83012807235639,2.789659241280027e-50,1.567585251680504e-49,103.68974079167029,(Intercept),up
ENSG00000123143,6.618841121186761,6.72866961290707,83.81990080071373,2.8046216300869336e-50,1.5753759555687999e-49,103.68488347819819,(Intercept),up
ENSG00000215305,6.398061991714626,6.437730759644841,83.80138030847158,2.8319261031377985e-50,1.5900904843684876e-49,103.6760855789259,(Intercept),up
ENSG00000062194,6.675137231334193,6.626673111000139,83.78155866308057,2.8614501111235973e-50,1.6060392525109205e-49,103.6666669785039,(Intercept),up
ENSG00000134574,6.491287776832093,6.4196760871892,83.73612224345788,2.9303203656362904e-50,1.6440506830433407e-49,103.64506689552931,(Intercept),up
ENSG00000185504,6.045882964805432,6.112636631897369,83.72047454373022,2.954428810117211e-50,1.6569286829531474e-49,103.63762483142145,(Intercept),up
ENSG00000100647,7.239787386938982,7.338505236264124,83.71216527622393,2.967313265836659e-50,1.663504341996589e-49,103.63367225023912,(Intercept),up
ENSG00000132603,5.862271447714573,5.8656951230186705,83.68500394949464,3.009832252901691e-50,1.6866817773487366e-49,103.62074874480307,(Intercept),up
ENSG00000124508,6.77088135670753,6.695848270828729,83.68369391279442,3.0118986947252727e-50,1.6871807369983898e-49,103.62012529405897,(Intercept),up
ENSG00000138119,7.5104657323622215,7.445538742013867,83.67910724058845,3.019145114397503e-50,1.689965997662578e-49,103.61794238876897,(Intercept),up
ENSG00000111142,6.296021424691111,6.3419664977751316,83.67905556396185,3.019226859061193e-50,1.689965997662578e-49,103.6179177938214,(Intercept),up
ENSG00000147853,6.192139341866656,6.05531613350777,83.6757836034521,3.0244072200133745e-50,1.6922053813694177e-49,103.61636050118875,(Intercept),up
ENSG00000072786,7.651655838186799,7.7122936008868965,83.67393855515816,3.0273324159980833e-50,1.6931817091582262e-49,103.61548231627476,(Intercept),up
ENSG00000139668,6.32869387645114,6.331680406653629,83.6512406532234,3.063555980612182e-50,1.7127737372510664e-49,103.6046769130379,(Intercept),up
ENSG00000213619,7.134479247526957,7.11696910209969,83.63364491421503,3.09194176306488e-50,1.7279702583922386e-49,103.59629796980147,(Intercept),up
ENSG00000127445,6.625957151172851,6.715994635496172,83.60934923929814,3.131578684355782e-50,1.7494403351155782e-49,103.58472506935658,(Intercept),up
ENSG00000148334,6.632553905089007,6.600176393765455,83.60559569248238,3.137748543941957e-50,1.75220477272835e-49,103.58293675793423,(Intercept),up
ENSG00000144589,6.621528916207063,6.568609358387019,83.58716443000631,3.1682256307991637e-50,1.7685355992001866e-49,103.57415409812272,(Intercept),up
ENSG00000149923,7.502758926132079,7.63159903532485,83.58003794492791,3.180090653395898e-50,1.7744683202496128e-49,103.57075763724801,(Intercept),up
ENSG00000140931,6.965980665075844,7.0710442354601035,83.5749747043134,3.188548140593031e-50,1.7784957863509962e-49,103.5683442996156,(Intercept),up
ENSG00000160703,6.1534209185801485,6.266944987270631,83.55541084205534,3.2214437464467038e-50,1.7961458214739376e-49,103.55901774008787,(Intercept),up
ENSG00000070785,6.531036692796314,6.412705573306002,83.55391398962702,3.2239748725071395e-50,1.796858722649084e-49,103.55830404615011,(Intercept),up
ENSG00000180957,6.476566429504078,6.449908780525095,83.53076329317673,3.263381880168208e-50,1.818115590403616e-49,103.54726390788392,(Intercept),up
ENSG00000152700,6.733019231964731,6.674758982202079,83.48846105118997,3.336665621359058e-50,1.858222243944761e-49,103.5270811972724,(Intercept),up
ENSG00000102178,6.736120628452134,6.769095852563852,83.48566925253448,3.34156088421172e-50,1.860226326926711e-49,103.52574877493663,(Intercept),up
ENSG00000100813,6.094632482430602,6.153877477414794,83.48000735109466,3.3515112733543486e-50,1.865041921161423e-49,103.52304639327444,(Intercept),up
ENSG00000141349,7.177745841076408,7.141666049029376,83.46733476595202,3.3738923848048344e-50,1.8767685208379276e-49,103.51699706398027,(Intercept),up
ENSG00000101782,6.5013516953896024,6.509610318427436,83.43855953288296,3.4252817120390995e-50,1.904615947322206e-49,103.50325692416158,(Intercept),up
ENSG00000183023,6.715719258727589,6.7689016712324985,83.419851017849,3.459121713207053e-50,1.9226873342761867e-49,103.494320559005,(Intercept),up
ENSG00000166562,6.702728764806607,6.790826079384423,83.41762587893729,3.463169233003102e-50,1.9241915498320103e-49,103.49325753140523,(Intercept),up
ENSG00000101040,6.147769107195836,6.215752583513458,83.38943640728624,3.5148670823297254e-50,1.9521596269106558e-49,103.47978745685606,(Intercept),up
ENSG00000133142,6.61711016917977,6.4984006153915805,83.37449349001443,3.542590875103137e-50,1.966796002098669e-49,103.47264489331569,(Intercept),up
ENSG00000139636,6.635403778505633,6.706567084491475,83.36220000483361,3.5655667366441865e-50,1.9787860891256286e-49,103.46676757221913,(Intercept),up
ENSG00000169139,6.553753527630595,6.448742012341053,83.34602422479202,3.59603074266591e-50,1.9949209990056126e-49,103.45903259224457,(Intercept),up
ENSG00000178234,6.238470261627514,6.10208263250298,83.34148820024065,3.6046211704657523e-50,1.9989136185350477e-49,103.45686321779161,(Intercept),up
ENSG00000189043,7.562180475679143,7.550247505111426,83.32832970465397,3.629659952909946e-50,2.012020930620019e-49,103.45056930035712,(Intercept),up
ENSG00000126254,6.738181385604694,6.796564319310959,83.31617082189918,3.6529547000439596e-50,2.024151723709179e-49,103.44475244665003,(Intercept),up
ENSG00000140943,6.706887047104084,6.722219612570883,83.30104926958138,3.6821389443041282e-50,2.0395353395747886e-49,103.43751681078813,(Intercept),up
ENSG00000135686,6.563283022402049,6.540115625809018,83.29701067811169,3.689973596958651e-50,2.043086114317592e-49,103.4355840836115,(Intercept),up
ENSG00000136271,7.060850249598456,7.072001188958635,83.29608398464036,3.691773736140496e-50,2.043294213683316e-49,103.4351405849008,(Intercept),up
ENSG00000140990,7.061275423091664,7.069953340431739,83.25393887594556,3.7745986019696213e-50,2.0883297934383415e-49,103.4149644008564,(Intercept),up
ENSG00000125633,6.393917904211088,6.423163207695655,83.25199689600326,3.7784605183451276e-50,2.0896605472698227e-49,103.4140344170511,(Intercept),up
ENSG00000104853,5.53157241124078,5.579623462010952,83.24487897720235,3.792650137298041e-50,2.096699763764073e-49,103.41062553321072,(Intercept),up
ENSG00000134759,6.501890946268634,6.383514929231561,83.22179414243851,3.8390459645509172e-50,2.121531333106605e-49,103.39956741943699,(Intercept),up
ENSG00000166140,6.187822244122375,6.1534352862107244,83.21988072781713,3.842917490152893e-50,2.1228530733050983e-49,103.39865068806021,(Intercept),up
ENSG00000172172,6.807657209451607,6.763508482579484,83.19174480070245,3.9003097833968004e-50,2.1537276425177254e-49,103.3851676150034,(Intercept),up
ENSG00000143771,7.182871013632031,7.085516325352003,83.1846624669919,3.9148940725444106e-50,2.1609492252682615e-49,103.38177280886389,(Intercept),up
ENSG00000130429,5.877029019470043,5.879926334625664,83.18331613349008,3.9176728102150616e-50,2.161651312897895e-49,103.38112742545268,(Intercept),up
ENSG00000072121,6.621000900348825,6.569472750553842,83.16778083977957,3.9498828449917696e-50,2.178559840653174e-49,103.37367945747783,(Intercept),up
ENSG00000136111,7.337728007675452,7.00242480980921,83.16667833245965,3.9521789889869083e-50,2.178559840653174e-49,103.3731508269581,(Intercept),up
ENSG00000167272,6.153227286359956,6.078422005053942,83.16634534173953,3.9528727625959932e-50,2.178559840653174e-49,103.37299116281116,(Intercept),up
ENSG00000124702,7.170725727207758,7.18110828313765,83.14837532208792,3.9904979145508456e-50,2.198451731265224e-49,103.3643736586914,(Intercept),up
ENSG00000073584,6.040025973190445,5.9865619795017215,83.11213102810115,4.067503411419613e-50,2.2400155063426397e-49,103.3469859062726,(Intercept),up
ENSG00000109606,6.730419331211537,6.876174698680776,83.0761203375742,4.1455179865729154e-50,2.2821028793313525e-49,103.32970115986926,(Intercept),up
ENSG00000140678,8.351677265386952,8.584467822681072,83.06450062519183,4.1710164347239525e-50,2.295258986288831e-49,103.32412189334227,(Intercept),up
ENSG00000213445,7.379445946949301,7.628618058958491,83.0126829951347,4.286692727847052e-50,2.358009734420775e-49,103.29922991883794,(Intercept),up
ENSG00000175463,8.037072834461917,8.079789071839077,82.98843539811803,4.341944037980156e-50,2.3874867446862135e-49,103.28757550487433,(Intercept),up
ENSG00000125356,7.334496369024976,7.291714788289501,82.97060156248905,4.383045076923062e-50,2.409163397453573e-49,103.27900119316014,(Intercept),up
ENSG00000126858,6.462865344417301,6.347162191971909,82.96547650872888,4.39493004993692e-50,2.4147708347910783e-49,103.27653671268698,(Intercept),up
ENSG00000183624,6.985060470541825,6.983984510306323,82.90181986230591,4.545326044034048e-50,2.496448982684244e-49,103.24591088583333,(Intercept),up
ENSG00000126267,7.428485302690018,7.44170467204167,82.87126035896154,4.619385897403651e-50,2.5361542320762637e-49,103.23119834096126,(Intercept),up
ENSG00000118508,6.602153656629244,6.775076690811376,82.8284857481953,4.72512634043335e-50,2.5932158561536665e-49,103.2105939781885,(Intercept),up
ENSG00000169188,7.179223180299927,7.09189595792338,82.82496236819539,4.73394585528678e-50,2.5970626095580935e-49,103.20889620820601,(Intercept),up
ENSG00000123329,7.073720559450066,7.318720563729541,82.80347127222049,4.78810677397683e-50,2.625771398297844e-49,103.19853865997925,(Intercept),up
ENSG00000102978,5.720760891426745,5.7914116213544915,82.79016957590287,4.821946175702816e-50,2.6433182971582958e-49,103.19212633733541,(Intercept),up
ENSG00000177700,6.559748810237511,6.646193429564978,82.77248824223486,4.867306278508537e-50,2.667164853761783e-49,103.18360080959133,(Intercept),up
ENSG00000088827,9.427714387770223,9.238840454766459,82.75015674713704,4.925220211905612e-50,2.697869765559294e-49,103.172829946117,(Intercept),up
ENSG00000116455,5.95523971860681,5.98695606251056,82.74200681513726,4.946531125510682e-50,2.7085089895639787e-49,103.16889822179654,(Intercept),up
ENSG00000140988,6.467926875006734,6.456429207896163,82.73768636492599,4.957866705837154e-50,2.7136801130080053e-49,103.16681374290344,(Intercept),up
ENSG00000149131,10.05532353802416,9.740485296977099,82.71603620666481,5.015071658036849e-50,2.7439442412737085e-49,103.1563662596245,(Intercept),up
ENSG00000170632,5.435345378800349,5.428172856931501,82.70791545784431,5.036702303116396e-50,2.7547286023830658e-49,103.15244666801134,(Intercept),up
ENSG00000136875,6.4550193664027935,6.41479051335906,82.69491057051653,5.071541384757426e-50,2.7727260939683704e-49,103.14616871382452,(Intercept),up
ENSG00000055070,6.0467842157648795,6.1107298068741,82.6894602733377,5.086215491280708e-50,2.779689426206211e-49,103.1435372942816,(Intercept),up
ENSG00000149177,6.72424786963389,6.791842683281746,82.6712333032596,5.135605002202827e-50,2.8056126946535324e-49,103.13473574181761,(Intercept),up
ENSG00000183978,6.804875073525196,6.770923558385735,82.66608419807594,5.149646143035772e-50,2.8122125454126832e-49,103.13224888658624,(Intercept),up
ENSG00000114956,6.418596459567668,6.478639915212394,82.6404820489948,5.22004593616864e-50,2.8495730213194564e-49,103.11988108678592,(Intercept),up
ENSG00000162441,5.657365614435594,5.665390125386529,82.63674868431262,5.230393704883239e-50,2.854135720435715e-49,103.11807720012175,(Intercept),up
ENSG00000004487,6.9411698428427515,6.800053007245173,82.6310321840852,5.246278794148252e-50,2.861715421325126e-49,103.11531491211076,(Intercept),up
ENSG00000130165,6.5302335944178305,6.5725313498082185,82.6279002749728,5.255002694782763e-50,2.86538459366604e-49,103.11380143491492,(Intercept),up
ENSG00000113068,7.239986602719772,7.1477569653441,82.62563778607803,5.26131406158497e-50,2.8677360002848777e-49,103.11270805710213,(Intercept),up
ENSG00000128815,7.410853331804439,7.377503145925855,82.6120768908844,5.299305901244476e-50,2.8873468461547004e-49,103.10615381872098,(Intercept),up
ENSG00000134086,5.8762318855793945,5.926344151616289,82.60021542567362,5.332766618197583e-50,2.9044749394328976e-49,103.10041988503545,(Intercept),up
ENSG00000094914,6.811885939291764,6.739869908006368,82.59470143910971,5.348394833386881e-50,2.9118813009399694e-49,103.0977540392562,(Intercept),up
ENSG00000101745,7.021086031664671,7.047725059642872,82.58056976448391,5.388662212715726e-50,2.9326915062071246e-49,103.09092082354903,(Intercept),up
ENSG00000177628,6.994423278344231,7.130768410764232,82.57554700832085,5.403048820015935e-50,2.939381818056589e-49,103.08849178600765,(Intercept),up
ENSG00000129450,7.026759731271093,7.0792034186913995,82.5748483308509,5.405053140968411e-50,2.939381818056589e-49,103.08815388694879,(Intercept),up
ENSG00000113851,6.1264316651443815,6.080945185668391,82.54284052245437,5.497695052454733e-50,2.9886295271889198e-49,103.0726703658332,(Intercept),up
ENSG00000276045,7.1097462670359866,7.266659851552188,82.53206760099052,5.529239597299121e-50,3.0046390629868633e-49,103.06745742570722,(Intercept),up
ENSG00000128908,5.7465242854102465,5.759847475316324,82.49915918480922,5.626750842798591e-50,3.056469806542544e-49,103.05152820383027,(Intercept),up
ENSG00000004478,6.126626827433432,6.321612591665337,82.4964759214841,5.63477877584038e-50,3.0596720786603365e-49,103.05022904096079,(Intercept),up
ENSG00000172732,6.161003636187615,6.149655340106747,82.49103625726855,5.651089416223181e-50,3.067367717182662e-49,103.04759514796436,(Intercept),up
ENSG00000059804,7.966756525396965,7.8848895815559175,82.48960426740254,5.655391208900482e-50,3.0685416899730076e-49,103.04690174172165,(Intercept),up
ENSG00000169084,6.082019886274515,6.104497057185307,82.47577968241416,5.697093782086796e-50,3.09000027969063e-49,103.04020677785958,(Intercept),up
ENSG00000197063,6.4195607663659455,6.497213255798002,82.47392398286617,5.702715483052877e-50,3.091880435369485e-49,103.03930799771194,(Intercept),up
ENSG00000148308,7.0122563152230555,6.994788145310301,82.46259665769945,5.7371539592193155e-50,3.1093770570064338e-49,103.03382125059099,(Intercept),up
ENSG00000198646,5.977124899764936,5.992230220116214,82.45056025214171,5.7739813576502525e-50,3.1281547038085548e-49,103.0279900441574,(Intercept),up
ENSG00000115520,6.036138138356012,5.943323385841695,82.4376965286911,5.813607370562674e-50,3.148433799097475e-49,103.02175689956528,(Intercept),up
ENSG00000163798,6.056373926454743,6.034080054019019,82.42873791989567,5.8413680550761915e-50,3.1622741931367185e-49,103.01741529530631,(Intercept),up
ENSG00000122490,6.490678017602629,6.5136440981245896,82.42742854031106,5.8454368622366e-50,3.163283184671681e-49,103.0167806840528,(Intercept),up
ENSG00000184983,7.0707085292503224,7.13478755697466,82.42141460976254,5.864161993459884e-50,3.172219757095607e-49,103.01386578296204,(Intercept),up
ENSG00000167258,5.670911474212143,5.642193387862851,82.417101423846,5.877629401754281e-50,3.178306498212096e-49,103.01177506079266,(Intercept),up
ENSG00000050748,5.989599000125652,6.0385308518422605,82.36604914958941,6.039457619349802e-50,3.2645839867065662e-49,102.9870185885736,(Intercept),up
ENSG00000116747,6.689945476334296,6.636712281685283,82.32055350988142,6.187509645215787e-50,3.343352669313208e-49,102.96494110463023,(Intercept),up
ENSG00000138246,6.51958373531374,6.493147807129866,82.30026906832812,6.254710542308157e-50,3.378391469877742e-49,102.95509302628537,(Intercept),up
ENSG00000167850,7.749080964026469,7.639148452866403,82.28306569101716,6.312288768205674e-50,3.4082083051817312e-49,102.94673851432687,(Intercept),up
ENSG00000110934,7.238012866214143,7.331437334757248,82.25338629589645,6.412900453245854e-50,3.4612291159618146e-49,102.93232030977538,(Intercept),up
ENSG00000156030,6.586225046545662,6.561677419229943,82.23143711863385,6.488360696954654e-50,3.5006401864803105e-49,102.92165340950446,(Intercept),up
ENSG00000134910,6.913011155298974,7.1201903361739545,82.22249690573966,6.519356393118818e-50,3.516040857732427e-49,102.91730764791072,(Intercept),up
ENSG00000091164,6.720128821863513,6.807760732250193,82.21829341008828,6.533982191033541e-50,3.522228714604717e-49,102.91526416804184,(Intercept),up
ENSG00000183576,6.591247092566276,6.5579967416194895,82.21778881172175,6.535740163305281e-50,3.522228714604717e-49,102.91501885505073,(Intercept),up
ENSG00000146540,7.268783287904368,7.325807260586191,82.1874785568533,6.642230168132539e-50,3.5782739013154116e-49,102.90028005476822,(Intercept),up
ENSG00000177426,7.435147407160499,7.148107334821324,82.18562739138675,6.64879113173433e-50,3.580463872967744e-49,102.89937968707983,(Intercept),up
ENSG00000196998,6.811447471827887,6.8065654789583485,82.184734904444,6.651956681524969e-50,3.58082441100027e-49,102.8989455916191,(Intercept),up
ENSG00000130254,6.028512342799131,6.086829403892957,82.17692508319315,6.679723061802705e-50,3.594422619828267e-49,102.89514674199556,(Intercept),up
ENSG00000117616,7.357441586762828,7.274008479486321,82.16928991298458,6.706983075883283e-50,3.607738252966688e-49,102.89143242658379,(Intercept),up
ENSG00000243317,6.801410454052174,6.8593442153360815,82.13373184003963,6.835443280018849e-50,3.675459868633823e-49,102.87412886646445,(Intercept),up
ENSG00000161920,5.4831560440448754,5.3535834250818715,82.1315400229398,6.843443473122153e-50,3.678382917400166e-49,102.87306197198207,(Intercept),up
ENSG00000198373,7.337763228756204,7.338838170966677,82.12794864490853,6.856572804876862e-50,3.6840596801035e-49,102.87131374969492,(Intercept),up
ENSG00000156482,6.154389388973242,6.098361707624642,82.12084155007837,6.882630837798095e-50,3.6966762260970224e-49,102.86785386496393,(Intercept),up
ENSG00000140526,7.888834155142674,7.982721631071659,82.09696282752782,6.97092578888039e-50,3.7426984044639994e-49,102.85622656003838,(Intercept),up
ENSG00000111596,6.76930939248329,6.7345943884115025,82.0737110974254,7.058015539023589e-50,3.786947055220089e-49,102.84490065244333,(Intercept),up
ENSG00000131389,7.136588507446203,7.1087521835583996,82.07355070995884,7.058620121050131e-50,3.786947055220089e-49,102.84482251439253,(Intercept),up
ENSG00000122033,6.303953261224865,6.3036511333077785,82.07211990043113,7.064015914595505e-50,3.7884251331135374e-49,102.84412544016416,(Intercept),up
ENSG00000132286,5.924850275669068,5.810686474052117,82.04194102245752,7.178812844308684e-50,3.84855190823813e-49,102.82941922989541,(Intercept),up
ENSG00000184990,7.1598827225906065,7.178732395502916,82.03387410462805,7.209820345262851e-50,3.863731142067272e-49,102.8254871087089,(Intercept),up
ENSG00000133059,6.160460121235765,6.133860255788225,82.01601410803256,7.27895851547834e-50,3.8993255736763355e-49,102.81677981754959,(Intercept),up
ENSG00000122729,8.63290773721974,8.37580616396012,82.00733608481652,7.312796535716319e-50,3.915990261343274e-49,102.81254819535998,(Intercept),up
ENSG00000114735,5.994742680801341,6.002534108216805,82.00237081338976,7.332229808526346e-50,3.924931672877574e-49,102.81012676235368,(Intercept),up
ENSG00000077380,5.948898349693606,5.872892599381971,81.99472027078136,7.36227622324081e-50,3.9395454941668276e-49,102.80639544813754,(Intercept),up
ENSG00000143155,6.558980286643103,6.497851157907286,81.97229734168769,7.451066391073449e-50,3.985570411869489e-49,102.79545695299721,(Intercept),up
ENSG00000257093,6.95566499742476,6.941591254864838,81.96780700635252,7.468978376924912e-50,3.993662459760149e-49,102.79326601739282,(Intercept),up
ENSG00000072364,6.521784804581081,6.493260153480472,81.95537007468242,7.518819612032639e-50,4.0188146853286236e-49,102.7871970062556,(Intercept),up
ENSG00000182481,6.555968426094589,6.6084815825953065,81.95323233074018,7.527420852212762e-50,4.021913577126417e-49,102.78615371219205,(Intercept),up
ENSG00000090316,6.8094617772223955,6.779614761849201,81.94581845963172,7.557328688298962e-50,4.0363900730579644e-49,102.78253522973351,(Intercept),up
ENSG00000164366,5.044051410564863,5.108405406340121,81.930998270949,7.617478633645062e-50,4.067002176340605e-49,102.7753007731387,(Intercept),up
ENSG00000162384,6.603863663533661,6.483868892022898,81.923756431962,7.647048543089649e-50,4.081270773778426e-49,102.77176510702478,(Intercept),up
ENSG00000187555,6.62656020173274,6.780862042747602,81.92292118270359,7.6504665775295135e-50,4.0815765534116175e-49,102.77135729109818,(Intercept),up
ENSG00000175309,6.876203834400375,6.910429458381205,81.90342054182845,7.730713293039331e-50,4.122855498213466e-49,102.76183455638561,(Intercept),up
ENSG00000160741,5.895645078120051,5.89999171996024,81.88541866052935,7.805556452987745e-50,4.161223072261694e-49,102.75304129356694,(Intercept),up
ENSG00000102103,6.352681256547098,6.364625376956943,81.87775852234452,7.837627945172315e-50,4.176768592178382e-49,102.74929889147349,(Intercept),up
ENSG00000101337,6.819233644256867,6.789633765440033,81.87440273337647,7.851720387878588e-50,4.1827248676014194e-49,102.74765927017032,(Intercept),up
ENSG00000197756,7.311628139167669,7.268894488543053,81.86225066062752,7.902969475761089e-50,4.208463255355182e-49,102.74172115466095,(Intercept),up
ENSG00000184182,5.903462724273269,5.92228182011068,81.84551798629448,7.974096690380224e-50,4.244764048986816e-49,102.73354299466409,(Intercept),up
ENSG00000126945,7.1524936587983134,7.050112153273376,81.84422849878952,7.979605133704392e-50,4.246120743624748e-49,102.73291266932654,(Intercept),up
ENSG00000100731,6.433821410865557,6.347291277534951,81.843239481998,7.983832660224766e-50,4.2467950813342415e-49,102.73242921155348,(Intercept),up
ENSG00000107745,6.959436249745578,6.838935742386196,81.83996057594975,7.997864648158706e-50,4.252682218031312e-49,102.73082634471031,(Intercept),up
ENSG00000120992,6.600410603654904,6.590202221338136,81.8174650523962,8.0948160750082755e-50,4.302639177920293e-49,102.71982751044004,(Intercept),up
ENSG00000182768,5.052620254432091,4.981201931472413,81.81133059657482,8.12146236869589e-50,4.3152036719004164e-49,102.71682753448246,(Intercept),up
ENSG00000198586,6.112351269137104,6.101633316164369,81.80913968829923,8.131000759550621e-50,4.318672228675053e-49,102.71575603382138,(Intercept),up
ENSG00000198162,5.997784946264814,6.07177006754973,81.78247402417001,8.248015407126187e-50,4.379201666566702e-49,102.7027119802798,(Intercept),up
