variable,BDI.delta,BDI.ave,LSI.ave,BAL_EOS.pct_01,BAL_EOS.pct_02,BAL_EOS.pct_03,BAL_EOS.pct_04,BAL_EOS.pct_05,BAL_EOS.pct_06,BAL_EOS.pct_07,BAL_EOS.pct_08,BAL_PMN.pct_01,CCL1.multiplex,CCL11.multiplex,CCL13.multiplex,CCL15.multiplex,CCL2.multiplex,CCL21.multiplex,CCL22.multiplex,CCL26.multiplex,CCL27.multiplex,CCL3.multiplex,CCL4.multiplex,CCL7.multiplex,CCL8.multiplex,CX3CL1.multiplex,CXCL1.multiplex,CXCL13.multiplex,CXCL5.multiplex,EGF.multiplex,FGF2.multiplex,FLT3L.multiplex,GCSF.multiplex,GMCSF.multiplex,IFNA2.multiplex,IFNG.multiplex,IL10.multiplex,IL12B.multiplex,IL12p70.multiplex,IL13.multiplex,IL15.multiplex,IL16.multiplex,IL17A.multiplex,IL1A.multiplex,IL1B.multiplex,IL1RA.multiplex,IL2.multiplex,IL20.multiplex,IL23.multiplex,IL4.multiplex,IL5.multiplex,IL6.multiplex,IL7.multiplex,IL8.multiplex,IL9.multiplex,IP10.multiplex,KITLG.multiplex,PDGFAA.multiplex,PDGFAB.multiplex,RANTES.multiplex,sCD40L.multiplex,TARC.multiplex,TGFA.multiplex,TNFA.multiplex,TNFB.multiplex,TNFSF10.multiplex,VEGF.multiplex,R_vA_insula,L_vA_insula,R_dA_insula,L_dA_insula,R_HO_amyg,L_HO_amyg,pACC,dACC
TNFSF10.multiplex,0.2845852647743734,0.26032703602028984,0.05488599378282921,0.29077719503699573,0.32435649514578335,0.23218259381438333,0.5083137503167974,0.29259998650175656,0.30584904210992914,0.797752196051442,0.23027013425650011,0.6391838621615014,0.499877163469018,0.25013288727190686,0.8647368013364525,0.006399756706156889,0.8902443776719002,0.9934811165780459,0.29559870685179446,0.19938500254676916,0.29961900007746767,0.49624962118577676,0.5149001486195455,0.5494691399750657,0.7550864905707759,0.40186731475648685,0.4099700353253972,0.25918418893464956,0.5188306528200277,0.01607282298395285,0.03462046312376765,0.8663614984181183,0.6926596879131413,0.9731861741772891,0.6759980299271446,0.9532032620381663,0.5099756245253413,0.7605659233536297,0.8125552565861576,0.46297341811786774,0.646432060089229,0.9136183532710564,0.5522806542570771,0.9443850040124475,0.6205820134060018,0.36782019128682863,0.8822718565989662,0.6354447567242079,0.8167969740158321,0.9348837149611007,0.50316717177212,0.9145572999339757,0.9921717693999867,0.05041925448606355,0.31965812430875706,0.744136215936221,0.7374561169262475,0.8016306725060576,0.6277699520099411,0.48105804621920445,0.7043911027466341,0.1416724353751242,0.2789350154246333,0.8468624893069021,0.4901108141733437,NA,0.9311558029316516,0.07390426077855361,0.4744992329669362,0.4740517566402205,0.3274388541696609,0.7227487717136472,0.16741804438998553,0.018101961023488267,0.8704894239005216
VEGF.multiplex,0.3691320447638031,0.2151325815520202,0.5725767419552485,0.0037119994095697884,0.00791887099269939,0.0024628985312125096,0.012112432959491493,0.031201478451247766,0.08866330478563178,0.0031530476305901,0.8623902330639568,0.1255886037201095,1.1228947943742185e-4,0.41520531210412837,0.0019408914308916003,0.6224277993340255,0.16402329458952414,0.45523674450382146,4.631206543681543e-4,0.014055339480224749,0.0020899979722717177,0.2691617480240731,0.7378576836085695,0.11600388791921956,0.09586396494478366,0.3117136590838303,0.7084497059866031,0.049075979239781686,0.27321676164881636,0.75949118219545,0.9344453774064791,0.8940280245103509,0.1669938633172121,0.27215698061642213,0.3583811324005861,0.2331615578709667,0.028085854742379457,0.8842376298494541,0.6669842449613039,5.527319645133311e-4,0.03596893538814827,0.29849365651010107,0.14133291139590165,0.7572319778059069,0.8815019978048242,0.03130312726778861,0.11250400841811903,0.01445665213549674,0.4668199416086418,0.0967184283644622,2.2759802406557839e-4,0.4189046122128517,0.8339869923557797,0.39841944406320673,0.0010822345949916823,0.7006829964106058,0.45519765942383605,0.12035172758750701,0.01202629793886989,0.8979354766872254,0.1605751313233954,4.437479779961784e-4,0.03820298520698451,0.19016462822998115,0.06232661061947886,0.9311558029316516,NA,0.6299439963555602,0.21455373860743343,0.6340130470103773,0.4072887665403653,0.3826879560595349,0.5979967067081982,0.7607914574512806,0.3142054955043707
R_vA_insula,0.7498576597660502,0.9143112885430025,0.7714318389825787,0.2785256185963614,0.03315272033894057,0.16278967337764927,0.7376257116509597,0.6855570585660542,0.9276971379696666,0.9753939639290137,0.9085099310393336,0.3850235278591043,0.3247052819407845,0.5877682806586937,0.4278817844769953,0.4212030885309699,0.18751245410151807,0.4980863309083938,0.23079925395701895,0.03368302470012208,0.336543377030629,0.4443659688931372,0.259988257970466,0.2599252257128475,0.6374047777399086,0.487044545508045,0.01150974548385042,0.5463709698386303,0.2215396365910307,0.9677100238321583,0.7592277077013838,0.9407178087008043,0.3487299179577561,0.3831695166623288,0.42854928455674246,0.6556065279947019,0.6899619700990578,0.991991607424987,0.23460317898480687,0.32842728792179954,0.29069856355327195,0.03389547485206146,0.3691165733566786,0.9980237453322256,0.8938328862963356,0.26051940613074676,0.980477512538966,0.414053602301528,0.5462414307202077,0.2010714607823645,0.66633952681424935,0.250649727010946,0.6206898512851668,0.8256291196410803,0.43509482984240777,0.15165248331419634,0.5024565009669941,0.6953343694473404,0.4889219406818619,0.6803577838499977,0.5026231753025787,0.2680858399897921,0.40045320741087087,0.44743418953815706,0.20968725696153756,0.07390426077855361,0.6299439963555602,NA,0.5871107874782422,1.4320815471258186e-6,0.111224158748227,0.03211127083497445,0.221141008748309,0.05073388133548917,8.418854375262796e-4
L_vA_insula,0.3000356273442939,0.48346650531665647,0.580510179999612,0.12059133220198137,0.017972829911585997,0.17419064467660506,0.9747367480896536,0.09076448335220255,0.2872826794973822,0.9641798959917136,0.1873697458998893,0.5833695727256281,0.0791731728258509,0.16821890575949494,0.17669351319642246,0.5291238191659873,0.001297052200180726,0.09847446792671377,0.0594834522982004,0.16298923857990832,0.007145797637478912,0.06091473721441343,0.9996344881682524,0.2841508957980503,0.5590728602193034,0.0056766305162376796,0.26604102213203995,0.10988490189338163,0.8224561282586937,0.07893879341567489,0.022447190859797406,0.005953177309793833,0.0428430054192932,0.17384366645990834,0.026232697138195427,0.1925436066946664,0.004735665222300289,0.08844760460086931,0.06931785625766063,0.056057859113177066,0.290730004047828,0.12133237212327108,0.025449266145195715,0.5740950022771525,0.7252249870283829,0.25394833620007096,0.16421102735050486,0.5231845052332518,0.07524123779206615,0.02141720955683013,0.1099662057317019,0.6757941137886097,0.12610513704438464,0.6521294336428463,0.04437551196982348,0.10395373472863811,0.8425383104241815,6.110532354457465e-4,0.03813404159874123,0.3699488997936291,0.056096582392995975,0.16409294778913863,0.010845480841545463,0.25249017878552227,0.28031038872465097,0.4744992329669362,0.21455373860743343,0.5871107874782422,NA,0.5274029227666297,0.05009153301824876,0.07524301819246393,0.02532291212211457,5.985343200110016e-4,0.07496262383994612
R_dA_insula,0.8185121259432808,0.5429901036214866,0.8806188765032781,0.39715099299271595,0.027810706121070172,0.2125507639765547,0.19831808731133194,0.9954322187716118,0.8309940596411849,0.3641982890386348,0.599924170148683,0.2910434458010531,0.4128701172217695,0.2622875482263691,0.7323636854708679,0.9484897739111584,0.2507437307649669,0.21452897147644467,0.4390481437486671,0.08740478313020206,0.17242149727444156,0.1463847579635682,0.34122607650590675,0.2510069586067001,0.8927422008630495,0.7792416070581125,0.008673437557263686,0.5566025061962521,0.14255842951301778,0.6217189053608045,0.8168039925451962,0.9420883230291155,0.11720178689528415,0.14525743313896688,0.5630288085849111,0.7732216132915668,0.38461140646843184,0.3801829871989135,0.8794328252652446,0.29122306225102745,0.5394884768716954,0.1692718556768491,0.15863924125951145,0.6404767856850491,0.801192155799924,0.24072523086401532,0.6300996202735469,0.7886396733382286,0.13643954902018463,0.4964779601036309,0.7284968147347382,0.14964043320730003,0.7054363995287405,0.575825900001169,0.45672078613407874,0.6003988619210698,0.5328649818654534,0.9868707691511269,0.3417094053210228,0.7610549207523214,0.8868923718705997,0.5345119492141854,0.24759345686826095,0.4351780553132918,0.6485904179129194,0.4740517566402205,0.6340130470103773,1.4320815471258186e-6,0.5274029227666297,NA,0.006530448498927477,0.0015348972491686652,0.02505700232682395,0.42203812680799246,0.0032064968951857065
L_dA_insula,0.6866256438075939,0.16928471307136328,0.08686468740353015,0.8512217901143142,0.5405060979287648,0.9267752906299158,0.273501555059527,0.9825280469648456,0.9988501636557361,0.32370577771819664,0.11605600161568863,0.8016866375085943,0.51295297095418535,0.9712516043115911,0.7892380423618746,0.3397297538429802,0.18673945056642816,0.25633667055262976,0.32841630272258726,0.5351335687363077,0.2670221541186246,0.850266708907542,0.35907536684181296,0.4944653933480645,0.7153325571575642,0.7482981306716483,0.9760251286089761,0.5025776744222012,0.909616477619041,0.5561400885632175,0.8799553327610234,0.1399918522064969,0.0159164409688084,0.25903646907054134,0.15235738224580686,0.886658013794043,0.3584803320583698,0.1332758681710966,0.9004657414460511,0.5762199106584558,0.49201699502198815,0.0993296953435383,0.2597526727356514,0.16885771767928692,0.6038375106710538,0.7265034885921176,0.6959945597672403,0.7191410328982821,0.2103734298597797,0.7963601776088103,0.7766412741626003,0.6034868634797379,0.9869210454237645,0.5428493191672279,0.5997741391978182,0.3244987435525233,0.4186717701450453,0.04112282798410938,0.34945425789499396,0.06026476754611698,0.730336593159417,0.647889981061871,0.6001549904297341,0.37942262137979665,0.4865345290989571,0.3274388541696609,0.4072887665403653,0.111224158748227,0.05009153301824876,0.006530448498927477,NA,0.010380976092880134,1.0284442639729718e-5,0.45980386873426293,0.031162204411753436
R_HO_amyg,0.08251016549698065,0.3525205015836659,0.20609807038922145,0.24632276675858167,0.00797462130023252,0.21799032904943494,0.5432852907326406,0.4797675665926202,0.7066265575294437,0.8878647869781351,0.029457495344747064,0.3014701452891191,0.16411708087096155,0.7303642603840697,0.3775372424340018,0.3364124069602892,0.2628651072326087,0.01389984305964509,0.36942044449934386,0.09176621875150914,0.04745282167165987,0.09085350840838169,0.5346442194866028,0.01936971952295008,0.1071620761222376,0.12217069029480809,0.45677518258706895,0.18863431331225522,0.9484945807952507,0.6459014724496355,0.4620785773163134,0.10679868917884816,0.0739906673048425,0.0325701286214608,0.004872374173010563,0.11149187225110824,0.024236560782211924,0.0737571810057247,0.15393368570881094,0.1778597791873715,0.7708484624237462,0.8717362964306963,0.0025409257804680507,0.4935941222424909,0.3737620802225785,0.29398883785201213,0.15902185713439154,0.9062258571533928,0.08842617877751002,0.14806949657212076,0.3074277209510088,0.06663215798959854,0.1603930594678058,0.2857201941949947,0.15595739048657253,0.6099132286510422,0.6879386179181686,0.12013786147882244,0.12465124944576611,0.15373651275630307,0.10490408840738263,0.3194509362545779,0.12646325530839242,0.2829553914827232,0.54542342136159,0.7227487717136472,0.3826879560595349,0.03211127083497445,0.07524301819246393,0.0015348972491686652,0.010380976092880134,NA,3.580103788518585e-4,0.11288531609305097,2.2992484774575495e-4
L_HO_amyg,0.02969230503460496,0.08022976749160904,0.06367506414662616,0.9980387651716818,0.25894163150538874,0.8432469084950505,0.2094436780084714,0.6700837819318226,0.84192943229792,0.28958957964574616,0.08593853766713155,0.8006111188129479,0.47633084059233743,0.9409037960955833,0.5748398666407564,0.6604877428999294,0.14739241539205894,0.020482249765050753,0.4365660437163035,0.5532701454334961,0.12698112758533298,0.2720419084777239,0.7974731048177734,0.13217994599282323,0.6551678343589713,0.37385726321819535,0.9847195131075279,0.4714253109681148,0.6771568527274274,0.9660763348995856,0.774276435045476,0.010744671285559448,0.04526800091366323,0.05539031519598492,0.027268270939093675,0.3672971268441185,0.07947169946329846,0.08059653703964242,0.37367089528187236,0.3984172897290783,0.29258827144795707,0.3609573161300319,0.042754242511963136,0.8434568528583597,0.7442089636577078,0.790712304570943,0.3809353666940387,0.6283367998213598,0.02818242238435653,0.3307396223887378,0.7672575311062722,0.24047514322914187,0.3374666400562625,0.6599729570420103,0.4488539911354703,0.35401820728767275,0.6553286040484572,0.014231862988904886,0.24550087750069838,0.03405897203704367,0.34278404892712855,0.8229373974278049,0.19929278899834113,0.26033237574734014,0.8589009807629879,0.16741804438998553,0.5979967067081982,0.221141008748309,0.02532291212211457,0.02505700232682395,1.0284442639729718e-5,3.580103788518585e-4,NA,0.3193936848575012,0.008126430435631882
pACC,0.1188340269547119,0.9467801149271458,0.3882186718678551,0.47606496726450853,0.16915763128355144,0.48425673795026714,0.5609168124671207,0.3881164483417101,0.7633238777649007,0.5457266018211269,0.28612402505318024,0.8383294911328101,0.1769502452797247,0.08793234737681344,0.2248156935420651,0.0027352635915147694,0.08301564855570742,0.3019673049440972,0.07558747802254873,0.01357198038500429,0.18654215482594538,0.15947113716112082,0.42242878516969196,0.15270095606489287,0.1633353873515806,0.2722082540976454,0.8191218001088354,0.21044423201489915,0.694823072320329,0.0011150715790544385,0.02892608890166981,0.14154782104551789,0.3711463386634004,0.15218835118123675,0.6327029569128182,0.902667225244602,0.13831477668645809,0.7215680082237037,0.8176789842889993,0.13588088020222266,0.7297263899051281,0.5595139231451447,0.05656108617702782,0.38812624065527235,0.9076696622476594,0.12101928515865401,0.6527214274020914,0.3270570936914048,0.6274935973746316,0.23665051490903188,0.14674135984767256,0.709735907570322,0.590002190368927,0.11808808368702106,0.05063151014977896,0.847139904381891,0.41838202155910453,0.28338703517100083,0.28851574504818434,0.7721903468176246,0.46922827116647503,0.053803868817799305,0.07622381398761635,0.6245524552164801,0.7722740276965785,0.018101961023488267,0.7607914574512806,0.05073388133548917,5.985343200110016e-4,0.42203812680799246,0.45980386873426293,0.11288531609305097,0.3193936848575012,NA,0.005551042919933469
dACC,0.21599121264262333,0.7107184120034453,0.2807306597068384,0.2141486217640991,0.04513256651344966,0.20455542658803982,0.8720819793562475,0.4040197582518421,0.673244070292847,0.8372668255063891,0.1746741722326699,0.6562955033037503,0.3304852042533981,0.17564140885031332,0.07097972922412232,0.3048983407466854,0.6610371247822213,0.43501652964654003,0.06466392601206405,0.07454021141431699,0.33314693355280345,0.17311550085377947,0.5225793927371198,0.1522131318784954,0.5335645907333495,0.5453001440868697,0.939847228004469,0.9105783556575779,0.4594375660588885,0.4523587277269865,0.7634221906676242,0.4993131391363548,0.2277877230012546,0.05824117960259345,0.1648453339981435,0.9356551922038785,0.19879361729475997,0.8899844225650471,0.672375788006047,0.024912624644898518,0.652266157414781,0.3083871956521189,0.19647042881977872,0.9688981511029067,0.6692171643397749,0.04195841755902885,0.8035526414185927,0.11739592250506159,0.42617559566304886,0.2890166578682989,0.08570511213310139,0.6296179353888021,0.7653528349845031,0.28455795611150725,0.034432772628418595,0.2485848165914848,0.01849269013378918,0.5867263897412116,0.4164499652198357,0.2086756908604872,0.7523104067300821,0.06794709007582611,0.04603703646167956,0.7462209464015859,0.5778827975018701,0.8704894239005216,0.3142054955043707,8.418854375262796e-4,0.07496262383994612,0.0032064968951857065,0.031162204411753436,2.2992484774575495e-4,0.008126430435631882,0.005551042919933469,NA
